query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Distribute the tasks to workers and scan the system for any malware at the same time. Once both are done, restart the service. If there are still issues after the restart, escalate the case to a human.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,standard,63be1d1b179cebf5,False,campaign_v4
"Simultaneously assign tasks to workers and check the system for malicious software. After these two steps are finished, restart the service. If the problem persists post-restart, pass it along to a human for further handling.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,paraphrase,63be1d1b179cebf5,False,campaign_v4
"First, the tasks should be sent out to workers, and the system should be scanned for malware; these two can happen concurrently. Only after both are complete should the service be restarted. Finally, if restarting doesn't resolve the issue, escalate the matter to a human.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,structural_clear,63be1d1b179cebf5,False,campaign_v4
"Begin by performing two actions at the same time: distributing the workload to workers and running a malware scan on the system. Once these tasks are both completed, proceed to reboot the service. If that doesn't resolve the issue, escalate the situation to a human operator.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,structural_paraphrase,63be1d1b179cebf5,False,campaign_v4
"Kick off by assigning tasks to team members and performing a security sweep of the system simultaneously. Once those are taken care of, reboot the relevant operations. If the issue still isn't fixed, notify a person to handle it.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,lexical,63be1d1b179cebf5,False,campaign_v4
"Carry out a security check and assign work to team members at the same time. When those are done, reset the affected system. If the reset doesn’t fix the issue, pass it over to someone on the human team.",634,"fanout_tasks_to_workers -> restart_service, restart_service -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,5cc6047275bc910c,63be1d1b179cebf5,4,3,confusable,63be1d1b179cebf5,False,campaign_v4
"First, distribute the tasks to the workers. Once that's done, scan the system for any malware. After the scan finishes, restart the service and escalate the case to a human simultaneously.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,standard,63be1d1b179cebf5,False,campaign_v4
"Begin by assigning tasks to the workers. Afterward, perform a malware check on the system. When the scan is complete, proceed to restart the service and escalate the issue to a human at the same time.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,paraphrase,63be1d1b179cebf5,False,campaign_v4
"Tasks must be sent to workers first. Only after those are distributed can the system be scanned for malware. Once the malware scan is complete, two actions need to happen concurrently: restart the service and escalate the case to a human.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,structural_clear,63be1d1b179cebf5,False,campaign_v4
"Start by delegating tasks to the workers. After all tasks are distributed, check the system for malicious software. When the scan has finished, you need to do two things in parallel: reboot the service and hand over the case to a human.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,structural_paraphrase,63be1d1b179cebf5,False,campaign_v4
"Kick things off by splitting up responsibilities among the workers. After that, inspect the system for harmful programs. Once the inspection wraps up, address the issue by both restarting the relevant service and involving a human for further review at the same time.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,lexical,63be1d1b179cebf5,False,campaign_v4
"Assign tasks to the team first. Next, ensure the system is safe by running a thorough check. After confirming the scan is complete, proceed to reboot the necessary services while simultaneously passing the issue up to a human for handling.",635,"fanout_tasks_to_workers -> scan_system_for_malware, scan_system_for_malware -> escalate_case_to_human, scan_system_for_malware -> restart_service",fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,fanout_tasks_to_workers;scan_system_for_malware;restart_service;escalate_case_to_human,30,60bcb8bba7975cc6,63be1d1b179cebf5,4,3,confusable,63be1d1b179cebf5,False,campaign_v4
"First, set up a virtual machine. Then, process the invoice. After that, make changes to the subscription plan. Finally, handle the refund for the customer.",636,"provision_virtual_machine -> read_invoice, read_invoice -> update_subscription_plan, update_subscription_plan -> issue_refund",provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,30,db9262a92ce75f51,02b5416184992ec8,4,3,standard,02b5416184992ec8,False,campaign_v4
"Start by provisioning a virtual machine. Once that's done, go through the invoice details. Next, adjust the subscription plan as needed, and wrap up by issuing a refund.",636,"provision_virtual_machine -> read_invoice, read_invoice -> update_subscription_plan, update_subscription_plan -> issue_refund",provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,30,db9262a92ce75f51,02b5416184992ec8,4,3,paraphrase,02b5416184992ec8,False,campaign_v4
"The workflow is sequential: provisioning the virtual machine must be completed first. After that, the invoice is read. Once the invoice is processed, only then can the subscription plan be updated. Finally, the refund is issued, which depends on the subscription update being done first.",636,"provision_virtual_machine -> read_invoice, read_invoice -> update_subscription_plan, update_subscription_plan -> issue_refund",provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,30,db9262a92ce75f51,02b5416184992ec8,4,3,structural_clear,02b5416184992ec8,False,campaign_v4
"This process works in a strict sequence. You need to start by setting up the virtual machine. Once that's finished, the invoice can be reviewed. Updating the subscription plan is only possible after the invoice is handled. The refund is the last step and requires the subscription changes to be completed beforehand.",636,"provision_virtual_machine -> read_invoice, read_invoice -> update_subscription_plan, update_subscription_plan -> issue_refund",provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,30,db9262a92ce75f51,02b5416184992ec8,4,3,structural_paraphrase,02b5416184992ec8,False,campaign_v4
"Begin by getting the necessary infrastructure ready. Afterward, review billing details for the account. Once reviewed, modify the account's service level or package. Lastly, ensure any owed money is returned to the customer.",636,"provision_virtual_machine -> read_invoice, read_invoice -> update_subscription_plan, update_subscription_plan -> issue_refund",provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;read_invoice;update_subscription_plan;issue_refund,30,db9262a92ce75f51,02b5416184992ec8,4,3,lexical,02b5416184992ec8,False,campaign_v4
