id,query,ground_truth,domain_note
1126,Just take cdn-edge-06 back to the prior build. Nothing else needed.,rollback_deployment,
1127,Just revert auth-svc-04 to the previous version. Nothing else needed.,rollback_deployment,
1128,ASAP — roll back the last deploy on staging-db-02.,rollback_deployment,
1129,Just back out the deployment on auth-svc-04. Nothing else needed.,rollback_deployment,
1130,Just back out the deployment on ml-infer-05. Nothing else needed.,rollback_deployment,
1131,Simple request — roll back the last deploy on auth-svc-04 and we're good.,rollback_deployment,
1132,Just revert payment-api-03 to the previous version. Nothing else needed.,rollback_deployment,
1133,"Hey, can you back out the deployment on payment-api-03.",rollback_deployment,
1134,Quick task: roll ml-infer-05 back to the last stable release.,rollback_deployment,
1135,All I need is for someone to take ml-infer-05 back to the prior build.,rollback_deployment,
1136,Quick task: revert auth-svc-04 to the previous version.,rollback_deployment,
1137,Just roll auth-svc-04 back to the last stable release. Nothing else needed.,rollback_deployment,
1138,Quick task: back out the deployment on payment-api-03.,rollback_deployment,
1139,Simple request — refresh the API token for Finance and we're good.,rotate_api_key,
1140,Just generate a new API key for cdn-edge-06. Nothing else needed.,rotate_api_key,
1141,Quick task: issue a new secret for staging-db-02.,rotate_api_key,
1142,Time to refresh the API token for HR.,rotate_api_key,
1143,We gotta swap out auth-svc-04's credentials.,rotate_api_key,
1144,Quick one — swap out staging-db-02's credentials.,rotate_api_key,
1145,Just cycle the secret for Legal's service. Nothing else needed.,rotate_api_key,
1146,Quick task: swap out prod-web-01's credentials.,rotate_api_key,
1147,Quick task: swap out payment-api-03's credentials.,rotate_api_key,
1148,All I need is for someone to issue a new secret for cdn-edge-06.,rotate_api_key,
1149,All I need is for someone to cycle the secret for Legal's service.,rotate_api_key,
1150,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1151,Ticket INC-5560 says rotate the API key for auth-svc-04.,rotate_api_key,
1152,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1153,All I need is for someone to swap out cdn-edge-06's credentials.,rotate_api_key,
1154,Just issue a new secret for staging-db-02. Nothing else needed.,rotate_api_key,
1155,Simple request — swap out auth-svc-04's credentials and we're good.,rotate_api_key,
1156,Just rotate the API key for prod-web-01. Nothing else needed.,rotate_api_key,
1157,Just generate a new API key for staging-db-02. Nothing else needed.,rotate_api_key,
1158,Just generate a new API key for ml-infer-05. Nothing else needed.,rotate_api_key,
1159,The Marketing team needs us to swap out ml-infer-05's credentials.,rotate_api_key,
1160,All I need is for someone to rotate the API key for prod-web-01.,rotate_api_key,
1161,Simple request — issue a new secret for auth-svc-04 and we're good.,rotate_api_key,
1162,All I need is for someone to swap out prod-web-01's credentials.,rotate_api_key,
1163,Quick task: refresh the API token for HR.,rotate_api_key,
1164,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1165,Just rotate the API key for prod-web-01. Nothing else needed.,rotate_api_key,
1166,Simple request — refresh the API token for Finance and we're good.,rotate_api_key,
1167,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1168,Quick task: issue a new secret for cdn-edge-06.,rotate_api_key,
1169,Quick task: issue a new secret for staging-db-02.,rotate_api_key,
1170,Quick task: issue a new secret for prod-web-01.,rotate_api_key,
1171,Diana is asking us to rotate the API key for payment-api-03.,rotate_api_key,
1172,Just generate a new API key for payment-api-03. Nothing else needed.,rotate_api_key,
1173,All I need is for someone to rotate the API key for ml-infer-05.,rotate_api_key,
1174,We gotta rotate the API key for cdn-edge-06.,rotate_api_key,
1175,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1176,Frank is asking us to generate a new API key for prod-web-01.,rotate_api_key,
1177,All I need is for someone to swap out payment-api-03's credentials.,rotate_api_key,
1178,"For the HR team, rotate the API key for cdn-edge-06.",rotate_api_key,
1179,Urgent: cycle the secret for Legal's service.,rotate_api_key,
1180,Just issue a new secret for payment-api-03. Nothing else needed.,rotate_api_key,
1181,Simple request — rotate the API key for cdn-edge-06 and we're good.,rotate_api_key,
1182,I need you to swap out cdn-edge-06's credentials.,rotate_api_key,
1183,All I need is for someone to cycle the secret for Legal's service.,rotate_api_key,
1184,Simple request — issue a new secret for ml-infer-05 and we're good.,rotate_api_key,
1185,Ticket INC-8842 says refresh the API token for Engineering.,rotate_api_key,
1186,Alice is asking us to rotate the API key for staging-db-02.,rotate_api_key,
1187,All I need is for someone to generate a new API key for cdn-edge-06.,rotate_api_key,
1188,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1189,Quick task: refresh the API token for Marketing.,rotate_api_key,
1190,Quick task: cycle the secret for Finance's service.,rotate_api_key,
1191,Urgent: generate a new API key for cdn-edge-06.,rotate_api_key,
1192,Quick task: rotate the API key for prod-web-01.,rotate_api_key,
1193,Simple request — issue a new secret for auth-svc-04 and we're good.,rotate_api_key,
1194,Quick task: issue a new secret for prod-web-01.,rotate_api_key,
1195,Ticket INC-4021 says swap out cdn-edge-06's credentials.,rotate_api_key,
1196,Do me a favor and issue a new secret for auth-svc-04.,rotate_api_key,
1197,Quick task: cycle the secret for Finance's service.,rotate_api_key,
1198,Just swap out cdn-edge-06's credentials. Nothing else needed.,rotate_api_key,
1199,Simple request — cycle the secret for Marketing's service and we're good.,rotate_api_key,
1200,All I need is for someone to generate a new API key for prod-web-01.,rotate_api_key,
1201,I need you to issue a new secret for prod-web-01.,rotate_api_key,
1202,Just refresh the API token for Marketing. Nothing else needed.,rotate_api_key,
1203,Just swap out prod-web-01's credentials. Nothing else needed.,rotate_api_key,
1204,From Marketing: swap out payment-api-03's credentials.,rotate_api_key,
1205,All I need is for someone to refresh the API token for Marketing.,rotate_api_key,
1206,Quick task: take a snapshot of auth-svc-04's DB.,backup_database,
1207,All I need is for someone to save a backup of Finance's data.,backup_database,
1208,Simple request — create a DB backup for Finance and we're good.,backup_database,
1209,Simple request — save a backup of HR's data and we're good.,backup_database,
1210,Quick task: save a backup of Legal's data.,backup_database,
1211,All I need is for someone to snapshot the database for ml-infer-05.,backup_database,
1212,Quick task: take a snapshot of cdn-edge-06's DB.,backup_database,
1213,Quick task: back up the database for Finance.,backup_database,
1214,Simple request — save a backup of Finance's data and we're good.,backup_database,
1215,Simple request — take a snapshot of staging-db-02's DB and we're good.,backup_database,
1216,Simple request — take a snapshot of prod-web-01's DB and we're good.,backup_database,
1217,Just dump the database on ml-infer-05. Nothing else needed.,backup_database,
1218,Quick one — take a snapshot of auth-svc-04's DB.,backup_database,
1219,Simple request — dump the database on ml-infer-05 and we're good.,backup_database,
1220,All I need is for someone to dump the database on cdn-edge-06.,backup_database,
1221,The Legal team needs us to take a snapshot of staging-db-02's DB.,backup_database,
1222,Simple request — take a snapshot of ml-infer-05's DB and we're good.,backup_database,
1223,All I need is for someone to take a snapshot of staging-db-02's DB.,backup_database,
1224,From Legal: take a snapshot of staging-db-02's DB.,backup_database,
1225,Simple request — create a DB backup for Marketing and we're good.,backup_database,
1226,Quick task: dump the database on auth-svc-04.,backup_database,
1227,Quick task: dump the database on payment-api-03.,backup_database,
1228,Simple request — save a backup of Engineering's data and we're good.,backup_database,
1229,Just create a DB backup for Legal. Nothing else needed.,backup_database,
1230,All I need is for someone to dump the database on payment-api-03.,backup_database,
1231,Just take a snapshot of cdn-edge-06's DB. Nothing else needed.,backup_database,
1232,"When you get a chance, save a backup of HR's data.",backup_database,
1233,Quick task: dump the database on staging-db-02.,backup_database,
1234,Quick task: create a DB backup for Engineering.,backup_database,
1235,Quick task: snapshot the database for auth-svc-04.,backup_database,
