query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"First, create a support ticket. Then, review the access logs to gather more details. Next, update the username as needed. Finally, escalate the case to a human for further assistance if necessary.",467,"create_support_ticket -> read_access_logs, edit_username -> escalate_case_to_human, read_access_logs -> edit_username",create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,15,97bd6367014f8620,0209b63839f5e916,4,3,standard,0209b63839f5e916,False,campaign_v4
"Please create a support ticket first, then check the access logs and update the username at the same time. If needed, escalate the case to a human after the ticket is created.",468,"create_support_ticket -> edit_username, create_support_ticket -> escalate_case_to_human, create_support_ticket -> read_access_logs",create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,15,9eb306edc965f759,0209b63839f5e916,4,3,standard,0209b63839f5e916,False,campaign_v4
"Create a support ticket. While that's happening, look at the access logs and update the username. Once all those are completed, escalate the issue to a human for further handling.",469,"create_support_ticket -> escalate_case_to_human, edit_username -> escalate_case_to_human, read_access_logs -> escalate_case_to_human",create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,15,ce6a3346edafec94,0209b63839f5e916,4,3,standard,0209b63839f5e916,False,campaign_v4
"Please start by creating a support ticket and checking the access logs at the same time. Once both of those are finished, update the username. Finally, escalate the case to a human if necessary.",470,"create_support_ticket -> edit_username, edit_username -> escalate_case_to_human, read_access_logs -> edit_username",create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,15,95622dbc308504c7,0209b63839f5e916,4,3,standard,0209b63839f5e916,False,campaign_v4
"I need to create a support ticket first. After that’s done, check the access logs. Once the logs are reviewed, update the username if needed and also escalate the issue to a human simultaneously.",471,"create_support_ticket -> read_access_logs, read_access_logs -> edit_username, read_access_logs -> escalate_case_to_human",create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,create_support_ticket;read_access_logs;edit_username;escalate_case_to_human,15,5fb74de3f22f4dc2,0209b63839f5e916,4,3,standard,0209b63839f5e916,False,campaign_v4
"First, I need to create a support ticket for the issue. Then, reset the user's password to ensure security. After that, restart the affected service, and finally, check the subscription status to confirm everything is in order.",472,"create_support_ticket -> reset_user_password, reset_user_password -> restart_service, restart_service -> read_subscription_status",create_support_ticket;reset_user_password;restart_service;read_subscription_status,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,create_support_ticket;reset_user_password;restart_service;read_subscription_status,15,71683917bed1b8cb,270224d53a6a1e69,4,3,standard,270224d53a6a1e69,False,campaign_v4
"Please start by creating a support ticket. Once that's done, reset the user's password, restart the service, and check the subscription status all at the same time.",473,"create_support_ticket -> read_subscription_status, create_support_ticket -> reset_user_password, create_support_ticket -> restart_service",create_support_ticket;reset_user_password;restart_service;read_subscription_status,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,create_support_ticket;reset_user_password;restart_service;read_subscription_status,15,ce3a9e0f4cbad96b,270224d53a6a1e69,4,3,standard,270224d53a6a1e69,False,campaign_v4
"Please create a support ticket, reset the user password, and restart the service all at the same time. Once those are done, check the subscription status.",474,"create_support_ticket -> read_subscription_status, reset_user_password -> read_subscription_status, restart_service -> read_subscription_status",create_support_ticket;reset_user_password;restart_service;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,create_support_ticket;reset_user_password;restart_service;read_subscription_status,15,2b49bd8afc0d4ff4,270224d53a6a1e69,4,3,standard,270224d53a6a1e69,False,campaign_v4
"Please create a support ticket and reset the user's password at the same time. Once both of those are done, restart the service. After the service is restarted, check the subscription status.",475,"create_support_ticket -> restart_service, reset_user_password -> restart_service, restart_service -> read_subscription_status",create_support_ticket;reset_user_password;restart_service;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,create_support_ticket;reset_user_password;restart_service;read_subscription_status,15,ff1b8e43206891be,270224d53a6a1e69,4,3,standard,270224d53a6a1e69,False,campaign_v4
"Can you create a support ticket first? Once that's done, reset the user's password. After the password reset, restart the service and check the subscription status simultaneously.",476,"create_support_ticket -> reset_user_password, reset_user_password -> read_subscription_status, reset_user_password -> restart_service",create_support_ticket;reset_user_password;restart_service;read_subscription_status,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,create_support_ticket;reset_user_password;restart_service;read_subscription_status,15,90aa39fa7141679c,270224d53a6a1e69,4,3,standard,270224d53a6a1e69,False,campaign_v4
"First, update the subscription plan for the user. Then, send a message to the appropriate user group. Next, reset the user's password. After that, record the necessary details in the database.",477,"dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> write_database_record, update_subscription_plan -> dispatch_message_to_usergroup",update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,15,333cb6589a1e8c71,70a8c2630bcbe4df,4,3,standard,70a8c2630bcbe4df,False,campaign_v4
"Please update the subscription plan first. Once that’s done, send a message to the user group, reset the user passwords, and update the database records simultaneously.",478,"update_subscription_plan -> dispatch_message_to_usergroup, update_subscription_plan -> reset_user_password, update_subscription_plan -> write_database_record",update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,15,ef1323ae2ae2167f,70a8c2630bcbe4df,4,3,standard,70a8c2630bcbe4df,False,campaign_v4
"Please upgrade the subscription plan, send a message to the user group, and reset the user's password simultaneously. Once all of those are completed, update the database with the new information.",479,"dispatch_message_to_usergroup -> write_database_record, reset_user_password -> write_database_record, update_subscription_plan -> write_database_record",update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,15,e452681435b384cc,70a8c2630bcbe4df,4,3,standard,70a8c2630bcbe4df,False,campaign_v4
"Please update the subscription plan and notify the user group at the same time, then reset the user's password after both are done, and finally record the updated information in the database.",480,"dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> write_database_record, update_subscription_plan -> reset_user_password",update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,15,88b8299574b5be5a,70a8c2630bcbe4df,4,3,standard,70a8c2630bcbe4df,False,campaign_v4
"Please start by changing the subscription plan. After that, notify the user group about the update. Once that notification is sent, reset the user password and update the database at the same time.",481,"dispatch_message_to_usergroup -> reset_user_password, dispatch_message_to_usergroup -> write_database_record, update_subscription_plan -> dispatch_message_to_usergroup",update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;write_database_record,15,8e91af154f0097b0,70a8c2630bcbe4df,4,3,standard,70a8c2630bcbe4df,False,campaign_v4
