query,dag_id,dag_text,tools,edges,topo_family,source,split
"The Engineering team needs us to refresh the SSL certificate on auth-svc-04. When that lands, scale up prod-web-01.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,generated,train
"Whenever you're free, get a new certificate for batch-worker-10, after which please adjust the instance count for staging-db-02.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,generated,train
"Per Leo's request, the cert for auth-svc-04 is about to expire, renew it. With that in place, add more replicas for ml-infer-05.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,generated,train
"Standard procedure here: refresh the SSL certificate on ml-infer-05. After that, scale up staging-db-02. Flag any issues to Legal.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Per the runbook, update the SSL on search-es-09. After that, bump the capacity on prod-web-01. Let me know when it's done.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Charlie flagged this — renew the TLS cert for staging-db-02. Right after, add more replicas for ml-infer-05. Flag any issues to Marketing.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Need this handled: the cert for auth-svc-04 is about to expire, renew it. When that lands, resize payment-api-03's resources.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"This came in from HR: refresh the SSL certificate on staging-db-02. As soon as that clears, add more replicas for gateway-nginx-11.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Quick one — the cert for ml-infer-05 is about to expire, renew it. On completion of that, add more replicas for payment-api-03.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Got a request from Diana — refresh the SSL certificate on gateway-nginx-11. Next, add more replicas for redis-cache-07. This is blocking Product.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"From HR: refresh the SSL certificate on metrics-prom-12. With that in place, scale staging-db-02 down to save costs. Ping me if anything looks off.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Straightforward one: refresh the SSL certificate on search-es-09. As soon as that clears, add more replicas for prod-web-01.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"For the Product team, reissue the TLS certificate for Support. On completion of that, bump the capacity on cdn-edge-06. This one's time-sensitive.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Ticket INC-5560 says reissue the TLS certificate for Engineering. Next, scale gateway-nginx-11 down to save costs. This is blocking Security.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"ASAP — get a new certificate for ml-infer-05. With that in place, add more replicas for gateway-nginx-11. Appreciate it.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Sometime today, please reissue the TLS certificate for HR. Once that's done, adjust the instance count for staging-db-02. Charlie is waiting on this.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Time to renew the TLS cert for metrics-prom-12. As soon as that clears, scale up gateway-nginx-11. This one's time-sensitive.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Per Maya's request, the cert for auth-svc-04 is about to expire, renew it. When that lands, bump the capacity on search-es-09. Appreciate it.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Maya is asking us to reissue the TLS certificate for Engineering, then adjust the instance count for metrics-prom-12. This one's time-sensitive.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Per the runbook, the cert for queue-rabbit-08 is about to expire, renew it. Then, scale up gateway-nginx-11. Thanks.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Got a request from James — reissue the TLS certificate for HR, and then adjust the instance count for queue-rabbit-08.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Handing this to you: update the SSL on staging-db-02, after which please scale up batch-worker-10. Tracking under INC-7733.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Eve flagged this — renew the TLS cert for metrics-prom-12. On completion of that, adjust the instance count for search-es-09. Tracking under INC-6390.",214,renew_certificate -> scale_service,renew_certificate;scale_service,0->1,chain_short,original,train
"Frank reported an issue — purge batch-worker-10's cached data, then restore the DB snapshot for Legal. Appreciate it.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,generated,train
"Kicking this off: flush the cache on metrics-prom-12. With that in place, restore payment-api-03 from the latest backup.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,generated,train
"Handing this to you: clear the cache for Finance. With that in place, load the backup onto staging-db-02.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Time to clear the cache for Marketing. On completion of that, load the backup onto redis-cache-07. This one's time-sensitive.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Product escalated this: wipe the cache layer for Security, then restore the DB snapshot for Product. Confirm once complete.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Please action INC-5127: wipe the cache layer for Product, then restore metrics-prom-12 from the latest backup. Irene is waiting on this.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Next up: flush the cache on staging-db-02, then recover Operations' data from backup. Flag any issues to Finance.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Can you please invalidate search-es-09's cache. With that in place, bring queue-rabbit-08 back from the snapshot. Needs to be done today.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"From Engineering: wipe the cache layer for Engineering. Then, pull gateway-nginx-11 back from the last good backup. Confirm once complete.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"HR escalated this: clear the cache for Support. That done, recover Engineering's data from backup. Thanks.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"I need you to invalidate prod-web-01's cache. Then, recover Engineering's data from backup. Confirm once complete.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Time to wipe the cache layer for Marketing. Right after, recover Engineering's data from backup. Tracking under INC-5560.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Grace flagged this — wipe the cache layer for Product. When that lands, restore cdn-edge-06 from the latest backup. This is blocking Marketing.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Logging this as INC-3305 — wipe the cache layer for Legal. Subsequently, bring staging-db-02 back from the snapshot.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Before end of day, purge payment-api-03's cached data. On completion of that, recover HR's data from backup.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Got a request from James — flush the cache on gateway-nginx-11. On completion of that, restore metrics-prom-12 from the latest backup.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Logging this as INC-3305 — flush the cache on batch-worker-10. Subsequently, restore the DB snapshot for Legal. Let me know when it's done.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Per Omar's request, clear the cache for Finance. Following that, recover Security's data from backup. Ping me if anything looks off.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
"Following up on INC-7733 — flush the cache on search-es-09, after which please recover Product's data from backup. Irene is waiting on this.",216,invalidate_cache -> restore_backup,invalidate_cache;restore_backup,0->1,chain_short,original,train
