tier,split_file,dag_id,opener_id,skeleton,query
45,train,229,5,"The {dept} team needs us to join the two accounts for {user} into one. When that lands, force a credential change for {user}.","The HR team needs us to join the two accounts for Omar into one. When that lands, force a credential change for Quinn."
45,train,229,33,"Requesting the following: merge {user}'s two accounts. Once that's done, force a credential change for {user}. Flag any issues to {dept}.","Requesting the following: merge Grace's two accounts. Once that's done, force a credential change for Irene. Flag any issues to Security."
45,train,229,27,"On behalf of {dept}, fold {user}'s secondary account into the primary, then give {user} a new password. Needs to be done today.","On behalf of Operations, fold Priya's secondary account into the primary, then give Grace a new password. Needs to be done today."
45,train,235,21,Priority request — fire off the pipeline for {dept} — then hand {user}'s issue off to an engineer. Appreciate it.,Priority request — fire off the pipeline for Finance — then hand Charlie's issue off to an engineer. Appreciate it.
45,train,235,35,"Next up: fire off the pipeline for {dept}. Following that, loop in a {dept} manager.","Next up: fire off the pipeline for Product. Following that, loop in a HR manager."
45,train,235,41,Need this handled: run the deployment pipeline for {dept} — then hand {user}'s issue off to an engineer.,Need this handled: run the deployment pipeline for Support — then hand Rosa's issue off to an engineer.
45,train,235,8,"Run the deployment pipeline for {dept}. When that lands, escalate {user}'s case to the on-call.","Run the deployment pipeline for Marketing. When that lands, escalate Grace's case to the on-call."
45,train,235,5,"The {dept} team needs us to fire off the pipeline for {dept}. As soon as that clears, wake up the on-call about {server}. Needs to be done today.","The Product team needs us to fire off the pipeline for Engineering. As soon as that clears, wake up the on-call about gateway-nginx-11. Needs to be done today."
45,train,235,14,"From {dept}: execute the build pipeline for {server}. When that lands, wake up the on-call about {server}.","From HR: execute the build pipeline for staging-db-02. When that lands, wake up the on-call about staging-db-02."
45,train,235,14,"From {dept}: run the deployment pipeline for {dept}, then get a human involved for {user}. Ping me if anything looks off.","From Marketing: run the deployment pipeline for Legal, then get a human involved for Alice. Ping me if anything looks off."
45,train,235,34,"Before end of day, kick off the CI/CD pipeline for {dept}. After that, bring in tier-2 support for {user}. This is blocking {dept}.","Before end of day, kick off the CI/CD pipeline for HR. After that, bring in tier-2 support for Leo. This is blocking Support."
45,train,235,24,"As discussed with {user}, start the CI job for {server}, and then wake up the on-call about {server}.","As discussed with Omar, start the CI job for redis-cache-07, and then wake up the on-call about redis-cache-07."
45,train,235,31,"Logging this as {ticket} — trigger a build for {server}. Subsequently, loop in a {dept} manager. This one's time-sensitive.","Logging this as INC-1198 — trigger a build for redis-cache-07. Subsequently, loop in a Legal manager. This one's time-sensitive."
45,train,235,18,"{dept} escalated this: start the CI job for {server}. That done, hand {user}'s issue off to an engineer. Confirm once complete.","Operations escalated this: start the CI job for batch-worker-10. That done, hand Irene's issue off to an engineer. Confirm once complete."
45,train,235,11,"ASAP — trigger a build for {server}. As soon as that clears, bring in tier-2 support for {user}.","ASAP — trigger a build for metrics-prom-12. As soon as that clears, bring in tier-2 support for Bob."
45,train,235,7,"Time to trigger a build for {server}. With that in place, get a human involved for {user}.","Time to trigger a build for search-es-09. With that in place, get a human involved for Hector."
45,train,235,5,"The {dept} team needs us to kick off the CI/CD pipeline for {dept}. Right after, loop in a {dept} manager.","The Legal team needs us to kick off the CI/CD pipeline for Support. Right after, loop in a Marketing manager."
45,train,235,29,"Whenever you're free, trigger a build for {server}, then wake up the on-call about {server}. Let me know when it's done.","Whenever you're free, trigger a build for gateway-nginx-11, then wake up the on-call about search-es-09. Let me know when it's done."
45,train,235,13,"{user} reported an issue — execute the build pipeline for {server}. Following that, get a human involved for {user}.","Quinn reported an issue — execute the build pipeline for prod-web-01. Following that, get a human involved for Quinn."
45,train,235,43,New request from {user}: trigger a build for {server} — then get a human involved for {user}.,New request from Bob: trigger a build for search-es-09 — then get a human involved for Diana.
45,train,235,6,"We gotta execute the build pipeline for {server}. When that lands, bring in tier-2 support for {user}.","We gotta execute the build pipeline for queue-rabbit-08. When that lands, bring in tier-2 support for Priya."
45,train,235,5,"The {dept} team needs us to run the deployment pipeline for {dept}, after which please loop in a {dept} manager.","The Finance team needs us to run the deployment pipeline for Marketing, after which please loop in a Product manager."
45,train,235,4,"{user} is asking us to start the CI job for {server}. Only once that succeeds, escalate {user}'s case to the on-call. {user} is waiting on this.","Charlie is asking us to start the CI job for gateway-nginx-11. Only once that succeeds, escalate Eve's case to the on-call. Irene is waiting on this."
45,train,235,29,"Whenever you're free, start the CI job for {server}. Then go ahead and get a human involved for {user}.","Whenever you're free, start the CI job for cdn-edge-06. Then go ahead and get a human involved for Diana."
45,train,235,4,"{user} is asking us to run the deployment pipeline for {dept}. When that lands, bring in tier-2 support for {user}.","Hector is asking us to run the deployment pipeline for Legal. When that lands, bring in tier-2 support for Hector."
45,train,25,7,"Time to look up the records for {order}. Subsequently, give {user} their money back and in the same pass send a heads-up to {dept} and log {user}'s action for compliance. Confirm once complete.","Time to look up the records for #82456. Subsequently, give Alice their money back and in the same pass send a heads-up to Engineering and log Grace's action for compliance. Confirm once complete."
