query,dag_id,dag_text,tools,edges,topo_family,source,split
"Ticket INC-1198 says cycle staging-db-02 and file a bug about staging-db-02, then converge and get a human involved for Alice.",462,"create_ticket -> escalate_to_human, restart_service -> escalate_to_human",restart_service;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train
"We gotta process the payout for Bob. After that, check if cdn-edge-06 is up.",183,process_refund -> check_status,process_refund;check_status,0->1,chain_short,original,train
"Quick one — check payment-api-03 for vulnerabilities and see what's going on with payment-api-03. Once both are done, file an incident report about auth-svc-04.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train
"Ticket INC-7733 says provision a new instance for Marketing, and then run a malware sweep on ml-infer-05.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,chain_short,original,train
"Urgent: pull staging-db-02 from production, then provision a new instance for Legal.",193,quarantine_system -> provision_vm,quarantine_system;provision_vm,0->1,chain_short,original,train
"Quick one — check cdn-edge-06 for vulnerabilities and see what's going on with staging-db-02. Once both are done, file an incident report about cdn-edge-06.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train
"Reboot auth-svc-04, and then change Eve's auth credentials. To wrap up, generate the Legal analytics.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,chain_medium,original,train
"Ticket INC-1198 says restart the main process on auth-svc-04. Next, force a credential change for Frank. To wrap up, whip up a report for HR.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,chain_medium,original,train
"We gotta check payment-api-03 for vulnerabilities, and while you're at it, lock down payment-api-03 and open a ticket for Bob.",101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train
"Hey, can you assess auth-svc-04's status, then blast an alert to Legal.",49,check_status -> send_notification,check_status;send_notification,0->1,chain_short,original,train
"Per Eve's request, dig up the history on Eve. After that, change Bob's auth credentials — then update Charlie's record in the DB. End with ping Alice about it.",98,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write",db_read;reset_password;db_write;send_notification,0->1;1->2;2->3,chain_medium,original,train
"Eve is asking us to spin up a VM for Engineering, then investigate cdn-edge-06 for infections.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,chain_short,original,train
"When you get a chance, query the database about #60122 — then rotate Eve's credentials, and then commit Grace's update to the database — then send a heads-up to Finance, and lastly make a compliance log about Charlie.",142,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write, send_notification -> log_audit_event",db_read;reset_password;db_write;send_notification;log_audit_event,0->1;1->2;2->3;3->4,chain_long,original,train
"I need you to write the new data for #42017 back — then reset Frank's password — then process the payout for Charlie. Finally, blast an alert to Engineering.",366,"db_write -> reset_password, process_refund -> send_notification, reset_password -> process_refund",db_write;reset_password;process_refund;send_notification,0->1;1->2;2->3,chain_medium,original,train
"Ticket INC-8842 says create a support case for Finance and pull staging-db-02 from production. When all of that's complete, put together a report on auth-svc-04.",465,"create_ticket -> generate_report, quarantine_system -> generate_report",create_ticket;quarantine_system;generate_report,0->2;1->2,fanin,original,train
"From Marketing: produce the HR performance summary. Next, send a heads-up to Engineering.",47,generate_report -> send_notification,generate_report;send_notification,0->1,chain_short,original,train
Quick task: look up the records for #60122.,40,db_read,db_read,,single_node,original,train
"For the Engineering team, stand up a new box for Marketing. After that, get a human involved for Frank — then look up the records for #53698. Finally, force a credential change for Frank.",360,"db_read -> reset_password, escalate_to_human -> db_read, provision_vm -> escalate_to_human",provision_vm;escalate_to_human;db_read;reset_password,0->1;1->2;2->3,chain_medium,original,train
"The Marketing team needs us to spin up a VM for Marketing. Next, hand Eve's issue off to an engineer. Once that's done, dig up the history on Alice. Last step: change Charlie's auth credentials.",360,"db_read -> reset_password, escalate_to_human -> db_read, provision_vm -> escalate_to_human",provision_vm;escalate_to_human;db_read;reset_password,0->1;1->2;2->3,chain_medium,original,train
"Per Diana's request, file an incident report about staging-db-02 and sweep cdn-edge-06 for IOCs, then converge and compile a summary for Legal.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,fanin,original,train
"Per Eve's request, file an incident report about staging-db-02 and sweep ml-infer-05 for IOCs, then converge and compile a summary for Engineering.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,fanin,original,train
"Hey, can you rotate Alice's credentials, and then provision a new instance for Finance.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Per Charlie's request, compile a summary for Finance, and then notify the Legal team.",47,generate_report -> send_notification,generate_report;send_notification,0->1,chain_short,original,train
"When you get a chance, look up the records for #42017 and concurrently shoot Eve an email and yank prod-web-01 off the network.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,fanout,original,train
"Urgent: isolate payment-api-03, then log Frank's action for compliance.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
"Do me a favor and wake up the on-call about payment-api-03, and then give ml-infer-05 a kick. Once that's done, force a credential change for Diana. End with update Frank's subscription.",390,"escalate_to_human -> restart_service, reset_password -> update_subscription, restart_service -> reset_password",escalate_to_human;restart_service;reset_password;update_subscription,0->1;1->2;2->3,chain_medium,original,train
"Lock down cdn-edge-06. Once that's done, diagnose auth-svc-04. Once that's done, stand up a new box for Finance. Finally, loop in a Engineering manager.",377,"check_status -> provision_vm, provision_vm -> escalate_to_human, quarantine_system -> check_status",quarantine_system;check_status;provision_vm;escalate_to_human,0->1;1->2;2->3,chain_medium,original,train
Quick one — read Charlie's profile from the database and simultaneously send a heads-up to Legal and pull payment-api-03 from production.,413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,fanout,original,train
"Per Diana's request, do a security check on ml-infer-05, and then check if staging-db-02 is up. End with reverse the charge on #60122.",301,"check_status -> process_refund, scan_malware -> check_status",scan_malware;check_status;process_refund,0->1;1->2,chain_medium,original,train
"Eve is asking us to grab Charlie's account details and ping payment-api-03 for a health check. Once both are done, put together a report on staging-db-02.",110,"check_status -> generate_report, db_read -> generate_report",db_read;check_status;generate_report,0->2;1->2,fanin,original,train
"The Marketing team needs us to create an audit trail for #53698. Next, commit Alice's update to the database. Once that's done, check if staging-db-02 is up. Finally, restart the main process on cdn-edge-06.",388,"check_status -> restart_service, db_write -> check_status, log_audit_event -> db_write",log_audit_event;db_write;check_status;restart_service,0->1;1->2;2->3,chain_medium,original,train
