query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
Time to send a heads-up to Legal — then sweep staging-db-02 for IOCs and at the same time spin up a VM for Legal and verify cdn-edge-06's health.,10042,"scan_malware -> check_status, scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm;check_status,0->1;1->2;1->3,generated,inverted_y,116e23cf218bae12
"Per Grace's request, notify the Finance team, then run a malware sweep on prod-web-01 and simultaneously stand up a new box for Marketing and ping staging-db-02 for a health check.",10042,"scan_malware -> check_status, scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm;check_status,0->1;1->2;1->3,generated,inverted_y,116e23cf218bae12
"ASAP — send a heads-up to Legal — then do a security check on prod-web-01, and while you're at it, create a virtual machine for Engineering and ping ml-infer-05 for a health check.",10042,"scan_malware -> check_status, scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm;check_status,0->1;1->2;1->3,generated,inverted_y,116e23cf218bae12
"Hey, can you whip up a report for HR and reverse the charge on #42017. When all of that's complete, create an audit trail for #42017 while also commit Alice's update to the database and log a Jira for Grace's issue.",10043,"generate_report -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_write, process_refund -> log_audit_event",generate_report;process_refund;log_audit_event;db_write;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,788dc90e8db97532
"Time to put together a report on auth-svc-04 and reverse the charge on #10234. When all of that's complete, record the event in HR's log and simultaneously commit Charlie's update to the database and file an incident report about staging-db-02.",10043,"generate_report -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_write, process_refund -> log_audit_event",generate_report;process_refund;log_audit_event;db_write;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,788dc90e8db97532
"Diana reported an issue — generate the Finance analytics and refund Grace, merge everything and drop an audit entry for ml-infer-05 and simultaneously push the changes for Charlie to the DB and file an incident report about staging-db-02.",10043,"generate_report -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_write, process_refund -> log_audit_event",generate_report;process_refund;log_audit_event;db_write;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,788dc90e8db97532
"Generate the Engineering analytics and give Grace their money back. After those finish, log the whole cdn-edge-06 incident and simultaneously save the changes for Grace to the DB and file a bug about auth-svc-04.",10043,"generate_report -> log_audit_event, log_audit_event -> create_ticket, log_audit_event -> db_write, process_refund -> log_audit_event",generate_report;process_refund;log_audit_event;db_write;create_ticket,0->2;1->2;2->3;2->4,generated,hourglass,788dc90e8db97532
"We gotta commit Eve's update to the database — in parallel, quarantine cdn-edge-06, read Diana's profile from the database, and modify Diana's subscription. To wrap up, give Eve their money back.",10044,"db_write -> db_read, db_write -> quarantine_system, db_write -> update_subscription, update_subscription -> process_refund",db_write;quarantine_system;db_read;update_subscription;process_refund,0->1;0->2;0->3;3->4,generated,multi_branch_independent,87160476588d6f8d
"Do me a favor and update Frank's record in the DB and concurrently yank payment-api-03 off the network, look up the records for #20891, and adjust the billing tier for Bob. To wrap up, credit Diana's account.",10044,"db_write -> db_read, db_write -> quarantine_system, db_write -> update_subscription, update_subscription -> process_refund",db_write;quarantine_system;db_read;update_subscription;process_refund,0->1;0->2;0->3;3->4,generated,multi_branch_independent,87160476588d6f8d
"Urgent: save the changes for Bob to the DB and at the same time disconnect staging-db-02 from everything, look up the records for #10234, and change Eve's plan. Last step: reverse the charge on #31450.",10044,"db_write -> db_read, db_write -> quarantine_system, db_write -> update_subscription, update_subscription -> process_refund",db_write;quarantine_system;db_read;update_subscription;process_refund,0->1;0->2;0->3;3->4,generated,multi_branch_independent,87160476588d6f8d
"Urgent: update Frank's record in the DB and simultaneously pull cdn-edge-06 from production, look up the records for #60122, and switch Charlie to the new plan. To wrap up, refund Eve.",10044,"db_write -> db_read, db_write -> quarantine_system, db_write -> update_subscription, update_subscription -> process_refund",db_write;quarantine_system;db_read;update_subscription;process_refund,0->1;0->2;0->3;3->4,generated,multi_branch_independent,87160476588d6f8d
"Urgent: update Alice's subscription while also file an incident report about ml-infer-05, pull Bob's data, and commit Frank's update to the database. Finally, provision a new instance for Engineering.",10045,"db_write -> provision_vm, update_subscription -> create_ticket, update_subscription -> db_read, update_subscription -> db_write",update_subscription;create_ticket;db_read;db_write;provision_vm,0->1;0->2;0->3;3->4,generated,multi_branch_independent,69d222809997ab75
"ASAP — modify Eve's subscription and concurrently open a ticket for Bob, pull Alice's data, and persist Bob's data to the database, and lastly create a virtual machine for Engineering.",10045,"db_write -> provision_vm, update_subscription -> create_ticket, update_subscription -> db_read, update_subscription -> db_write",update_subscription;create_ticket;db_read;db_write;provision_vm,0->1;0->2;0->3;3->4,generated,multi_branch_independent,69d222809997ab75
"Per Eve's request, update Alice's subscription, and while you're at it, create a support case for Legal, check the DB for Alice, and push the changes for Bob to the DB. Last step: launch an instance for Marketing.",10045,"db_write -> provision_vm, update_subscription -> create_ticket, update_subscription -> db_read, update_subscription -> db_write",update_subscription;create_ticket;db_read;db_write;provision_vm,0->1;0->2;0->3;3->4,generated,multi_branch_independent,69d222809997ab75
"Eve reported an issue — modify Grace's subscription and at the same time open a ticket for Grace, grab Diana's account details, and save the changes for Alice to the DB. End with deploy a server for Legal.",10045,"db_write -> provision_vm, update_subscription -> create_ticket, update_subscription -> db_read, update_subscription -> db_write",update_subscription;create_ticket;db_read;db_write;provision_vm,0->1;0->2;0->3;3->4,generated,multi_branch_independent,69d222809997ab75
"Do me a favor and create a support case for HR, and while you're at it, write the new data for #42017 back and fetch #42017's info. Once both are done, pull auth-svc-04 from production.",10046,"create_ticket -> db_read, create_ticket -> db_write, db_read -> quarantine_system, db_write -> quarantine_system",create_ticket;db_write;db_read;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,88e80e796c4d97c3
"Do me a favor and file an incident report about prod-web-01 and simultaneously save the changes for Charlie to the DB and look up the records for #60122. Once both are done, yank staging-db-02 off the network.",10046,"create_ticket -> db_read, create_ticket -> db_write, db_read -> quarantine_system, db_write -> quarantine_system",create_ticket;db_write;db_read;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,88e80e796c4d97c3
"Quick one — create a support case for Marketing while also persist Alice's data to the database and fetch #10234's info. After those finish, quarantine staging-db-02.",10046,"create_ticket -> db_read, create_ticket -> db_write, db_read -> quarantine_system, db_write -> quarantine_system",create_ticket;db_write;db_read;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,88e80e796c4d97c3
"Per Alice's request, file an incident report about staging-db-02 and concurrently save the changes for Alice to the DB and look up the records for #42017, merge everything and quarantine ml-infer-05.",10046,"create_ticket -> db_read, create_ticket -> db_write, db_read -> quarantine_system, db_write -> quarantine_system",create_ticket;db_write;db_read;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,88e80e796c4d97c3
"Do me a favor and give Grace their money back while also create a ticket about the Legal issue and send a heads-up to Finance, then converge and provision a new instance for Engineering. To wrap up, whip up a report for HR.",10047,"create_ticket -> provision_vm, process_refund -> create_ticket, process_refund -> send_notification, provision_vm -> generate_report, send_notification -> provision_vm",process_refund;create_ticket;send_notification;provision_vm;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,a705d2f4a8a85fda
"From Marketing: push the refund through for #60122 and at the same time create a ticket about the Finance issue and send a heads-up to HR, merge everything and deploy a server for Finance. Last step: whip up a report for Marketing.",10047,"create_ticket -> provision_vm, process_refund -> create_ticket, process_refund -> send_notification, provision_vm -> generate_report, send_notification -> provision_vm",process_refund;create_ticket;send_notification;provision_vm;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,a705d2f4a8a85fda
