source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
577,We should reverse the charge tied to #60122.,Eve paid twice and isn't happy.,process_refund,lexical_cue_reduced,charge;reverse,,,process_refund,8,update_subscription,False,8,update_subscription;create_ticket;escalate_to_human;db_write;log_audit_event
578,We should return the money to Eve.,Charlie was charged incorrectly.,process_refund,lexical_cue_reduced,money,,,process_refund,8,escalate_to_human,False,5,escalate_to_human;create_ticket;quarantine_system;provision_vm;process_refund
579,We should credit Charlie's account.,Eve was charged incorrectly.,process_refund,lexical_cue_reduced,credit,,,process_refund,8,escalate_to_human,False,4,escalate_to_human;generate_report;provision_vm;process_refund;create_ticket
580,We should reverse the payment for Grace.,Alice paid twice and isn't happy.,process_refund,lexical_cue_reduced,reverse,,,process_refund,8,escalate_to_human,False,4,escalate_to_human;update_subscription;create_ticket;process_refund;provision_vm
581,We should send Grace a payout reversal.,We owe Frank money.,process_refund,lexical_cue_reduced,payout,,,process_refund,8,update_subscription,False,8,update_subscription;provision_vm;create_ticket;escalate_to_human;generate_report
582,We should refund the charge for Bob.,We need to make Frank financially whole again.,process_refund,lexical_cue_reduced,charge;refund,,,process_refund,8,create_ticket,False,6,create_ticket;update_subscription;provision_vm;generate_report;escalate_to_human
583,We should put the refund through for Frank.,Grace wants their money returned.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,update_subscription,False,4,update_subscription;reset_password;log_audit_event;process_refund;create_ticket
584,Let's refund transaction #31450.,Alice was charged incorrectly.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,escalate_to_human,False,5,escalate_to_human;create_ticket;provision_vm;generate_report;process_refund
585,Let's process the refund for Bob.,We need to make Eve financially whole again.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,process_refund,True,1,process_refund;generate_report;update_subscription;db_write;provision_vm
586,Let's process a refund for #20891.,We need to make Charlie financially whole again.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,update_subscription,False,2,update_subscription;process_refund;create_ticket;provision_vm;quarantine_system
587,Let's credit Bob's account.,Grace paid twice and isn't happy.,process_refund,lexical_cue_reduced,credit,,,process_refund,8,update_subscription,False,7,update_subscription;create_ticket;reset_password;log_audit_event;escalate_to_human
588,Let's reverse the payment for Alice.,Bob shouldn't have been billed for that.,process_refund,lexical_cue_reduced,reverse,,,process_refund,8,update_subscription,False,5,update_subscription;escalate_to_human;create_ticket;provision_vm;process_refund
589,Let's send Alice a payout reversal.,Frank shouldn't have been billed for that.,process_refund,lexical_cue_reduced,payout,,,process_refund,8,update_subscription,False,7,update_subscription;escalate_to_human;create_ticket;provision_vm;generate_report
590,Let's undo the charge associated with #20891.,We need to make Bob financially whole again.,process_refund,lexical_cue_reduced,charge,,,process_refund,8,create_ticket,False,3,create_ticket;update_subscription;process_refund;reset_password;provision_vm
591,Let's put the refund through for Diana.,The amount on #31450 needs to be reversed.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,generate_report,False,3,generate_report;provision_vm;process_refund;escalate_to_human;db_write
592,Kindly issue a refund to Eve.,We need to make Grace financially whole again.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,update_subscription,False,4,update_subscription;reset_password;create_ticket;process_refund;provision_vm
593,Kindly process the refund for Grace.,We need to make Diana financially whole again.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,generate_report,False,2,generate_report;process_refund;create_ticket;update_subscription;db_write
594,Kindly process a refund for #10234.,There was a billing mistake with #10234.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,provision_vm,False,4,provision_vm;update_subscription;generate_report;process_refund;create_ticket
595,Kindly credit Diana's account.,There was a billing mistake with #42017.,process_refund,lexical_cue_reduced,credit,,,process_refund,8,update_subscription,False,4,update_subscription;provision_vm;generate_report;process_refund;create_ticket
596,Kindly credit back the payment for #42017.,We owe Eve money.,process_refund,lexical_cue_reduced,credit,,,process_refund,8,update_subscription,False,6,update_subscription;provision_vm;generate_report;escalate_to_human;db_write
597,Kindly send Frank a payout reversal.,We owe Bob money.,process_refund,lexical_cue_reduced,payout,,,process_refund,8,update_subscription,False,4,update_subscription;provision_vm;create_ticket;process_refund;escalate_to_human
598,Kindly refund the charge for Eve.,The charge on #53698 was a mistake.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,generate_report,False,4,generate_report;provision_vm;create_ticket;process_refund;update_subscription
599,Kindly put the refund through for Bob.,Bob shouldn't have been billed for that.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,update_subscription,False,5,update_subscription;escalate_to_human;create_ticket;provision_vm;process_refund
600,"When you have a moment, refund transaction #60122.",Bob was charged incorrectly.,process_refund,lexical_cue_reduced,refund,,,process_refund,8,escalate_to_human,False,3,escalate_to_human;create_ticket;process_refund;provision_vm;quarantine_system
601,"When you have a moment, reverse the charge tied to #60122.",There was a billing mistake with #31450.,process_refund,lexical_cue_reduced,charge;reverse,,,process_refund,8,update_subscription,False,5,update_subscription;provision_vm;generate_report;create_ticket;process_refund
602,"When you have a moment, return the money to Diana.",Charlie shouldn't have been billed for that.,process_refund,lexical_cue_reduced,money,,,process_refund,8,update_subscription,False,6,update_subscription;escalate_to_human;provision_vm;quarantine_system;create_ticket
670,provision a new VM for Finance.,HR put in a request for new hardware resources.,provision_vm,lexical_cue_reduced,provision;vm,,,provision_vm,10,generate_report,False,3,generate_report;create_ticket;provision_vm;process_refund;quarantine_system
671,spin up a virtual machine for Legal.,Marketing needs more compute capacity.,provision_vm,lexical_cue_reduced,machine;spin;virtual,,,provision_vm,10,provision_vm,True,1,provision_vm;generate_report;update_subscription;process_refund;send_notification
672,launch a new instance for Finance.,HR is asking for a new environment.,provision_vm,lexical_cue_reduced,instance;launch,,,provision_vm,10,escalate_to_human,False,2,escalate_to_human;provision_vm;process_refund;generate_report;quarantine_system
673,create a server for Finance.,Finance needs more compute capacity.,provision_vm,lexical_cue_reduced,server,,,provision_vm,10,generate_report,False,2,generate_report;provision_vm;create_ticket;process_refund;update_subscription
674,stand up a VM for Engineering.,Can we get some fresh infrastructure for Legal?,provision_vm,lexical_cue_reduced,stand;vm,,,provision_vm,10,escalate_to_human,False,6,escalate_to_human;create_ticket;process_refund;generate_report;quarantine_system
675,deploy a fresh virtual machine for Legal.,Marketing is asking for a new environment.,provision_vm,lexical_cue_reduced,deploy;machine;virtual,,,provision_vm,10,provision_vm,True,1,provision_vm;quarantine_system;escalate_to_human;send_notification;generate_report
676,bring up a compute instance for Marketing.,Engineering is asking for a new environment.,provision_vm,lexical_cue_reduced,instance,,,provision_vm,10,provision_vm,True,1,provision_vm;escalate_to_human;create_ticket;quarantine_system;generate_report
677,allocate a new VM to HR.,Marketing's current resources aren't enough.,provision_vm,lexical_cue_reduced,vm,,,provision_vm,10,generate_report,False,2,generate_report;provision_vm;send_notification;update_subscription;process_refund
678,Please provision a new VM for Legal.,The Marketing team needs their own isolated environment.,provision_vm,lexical_cue_reduced,provision;vm,,,provision_vm,10,provision_vm,True,1,provision_vm;send_notification;quarantine_system;escalate_to_human;generate_report
679,Please spin up a virtual machine for Engineering.,HR's current resources aren't enough.,provision_vm,lexical_cue_reduced,machine;spin;virtual,,,provision_vm,10,generate_report,False,4,generate_report;escalate_to_human;process_refund;provision_vm;create_ticket
680,Please launch a new instance for Finance.,We're short on infrastructure for HR.,provision_vm,lexical_cue_reduced,instance;launch,,,provision_vm,10,generate_report,False,4,generate_report;send_notification;escalate_to_human;provision_vm;quarantine_system
681,Please create a server for Legal.,We need another host for the Finance workload.,provision_vm,lexical_cue_reduced,server,,,provision_vm,10,provision_vm,True,1,provision_vm;generate_report;create_ticket;reset_password;update_subscription
682,Please stand up a VM for Legal.,Can we get some fresh infrastructure for Marketing?,provision_vm,lexical_cue_reduced,stand;vm,,,provision_vm,10,restart_service,False,2,restart_service;provision_vm;send_notification;quarantine_system;process_refund
