condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,395,Kindly segment payment-api-03 from the rest of the environment.,quarantine_system,quarantine_system,create_ticket,False,4,0.31645074486732483,0.2807149887084961,create_ticket;provision_vm;process_refund;quarantine_system;generate_report,0.31645074;0.29357156;0.28377187;0.28071499;0.26309767
Standard,396,Kindly pull ml-infer-05 out of production.,quarantine_system,quarantine_system,db_write,False,2,0.29152926802635193,0.27287453413009644,db_write;quarantine_system;generate_report;process_refund;scan_malware,0.29152927;0.27287453;0.27142838;0.25767955;0.25618890
Standard,397,Kindly lock down cdn-edge-06.,quarantine_system,quarantine_system,scan_malware,False,4,0.32266858220100403,0.2692644000053406,scan_malware;provision_vm;create_ticket;quarantine_system;escalate_to_human,0.32266858;0.32176647;0.31579295;0.26926440;0.26914266
Standard,398,Kindly move ml-infer-05 into quarantine.,quarantine_system,quarantine_system,scan_malware,False,3,0.4432908296585083,0.32350972294807434,scan_malware;provision_vm;quarantine_system;generate_report;send_notification,0.44329083;0.33909059;0.32350972;0.31582177;0.30197239
Standard,399,"When you have a moment, isolate prod-web-01 from the network.",quarantine_system,quarantine_system,quarantine_system,True,1,0.43698304891586304,0.43698304891586304,quarantine_system;scan_malware;provision_vm;generate_report;escalate_to_human,0.43698305;0.42829186;0.40831742;0.38923427;0.37330306
Standard,400,"When you have a moment, quarantine host cdn-edge-06.",quarantine_system,quarantine_system,scan_malware,False,2,0.43703076243400574,0.36670634150505066,scan_malware;quarantine_system;provision_vm;send_notification;escalate_to_human,0.43703076;0.36670634;0.33861962;0.31503350;0.31126383
Standard,401,"When you have a moment, take ml-infer-05 off the network.",quarantine_system,quarantine_system,quarantine_system,True,1,0.33118936419487,0.33118936419487,quarantine_system;scan_malware;generate_report;send_notification;provision_vm,0.33118936;0.29808477;0.29400063;0.29382816;0.28245893
Standard,402,run a malware scan on payment-api-03.,scan_malware,scan_malware,scan_malware,True,1,0.4273734390735626,0.4273734390735626,scan_malware;quarantine_system;provision_vm;escalate_to_human;log_audit_event,0.42737344;0.29119262;0.23244032;0.20578188;0.17662854
Standard,403,scan cdn-edge-06 for malicious files.,scan_malware,scan_malware,scan_malware,True,1,0.35995495319366455,0.35995495319366455,scan_malware;quarantine_system;escalate_to_human;provision_vm;log_audit_event,0.35995495;0.17232795;0.14612229;0.13438880;0.11914564
Standard,404,check prod-web-01 for indicators of compromise.,scan_malware,scan_malware,log_audit_event,False,8,0.4188959002494812,0.33153921365737915,log_audit_event;quarantine_system;send_notification;generate_report;create_ticket,0.41889590;0.36463130;0.36392331;0.34814566;0.34482253
Standard,405,inspect staging-db-02 for malware activity.,scan_malware,scan_malware,scan_malware,True,1,0.41096022725105286,0.41096022725105286,scan_malware;quarantine_system;db_read;db_write;log_audit_event,0.41096023;0.22371057;0.20115325;0.19330716;0.18713805
Standard,406,perform a threat scan on payment-api-03.,scan_malware,scan_malware,scan_malware,True,1,0.3663221597671509,0.3663221597671509,scan_malware;quarantine_system;escalate_to_human;provision_vm;log_audit_event,0.36632216;0.24312149;0.21806270;0.20959958;0.18793409
Standard,407,sweep prod-web-01 for infections.,scan_malware,scan_malware,scan_malware,True,1,0.318063884973526,0.318063884973526,scan_malware;quarantine_system;escalate_to_human;provision_vm;generate_report,0.31806388;0.24645664;0.23776954;0.21505696;0.19439955
Standard,408,scan prod-web-01 for suspicious artifacts.,scan_malware,scan_malware,scan_malware,True,1,0.4003089666366577,0.4003089666366577,scan_malware;quarantine_system;log_audit_event;escalate_to_human;provision_vm,0.40030897;0.27939701;0.22742672;0.22154309;0.21369526
Standard,409,run an IOC check against cdn-edge-06.,scan_malware,scan_malware,quarantine_system,False,4,0.2735993564128876,0.24438588321208954,quarantine_system;send_notification;check_status;scan_malware;provision_vm,0.27359936;0.25976440;0.24908324;0.24438588;0.23949867
Standard,410,Please run a malware scan on ml-infer-05.,scan_malware,scan_malware,scan_malware,True,1,0.5443576574325562,0.5443576574325562,scan_malware;quarantine_system;provision_vm;generate_report;send_notification,0.54435766;0.37722582;0.32638523;0.29889604;0.29559916
Standard,411,Please scan staging-db-02 for malicious files.,scan_malware,scan_malware,scan_malware,True,1,0.3891323208808899,0.3891323208808899,scan_malware;db_read;quarantine_system;db_write;provision_vm,0.38913232;0.19710191;0.18423286;0.18166275;0.15395162
Standard,412,Please check payment-api-03 for indicators of compromise.,scan_malware,scan_malware,log_audit_event,False,10,0.37134459614753723,0.22230413556098938,log_audit_event;create_ticket;send_notification;generate_report;provision_vm,0.37134460;0.34172550;0.32383618;0.31070355;0.31008670
Standard,413,Please inspect ml-infer-05 for malware activity.,scan_malware,scan_malware,scan_malware,True,1,0.5263071060180664,0.5263071060180664,scan_malware;quarantine_system;log_audit_event;provision_vm;generate_report,0.52630711;0.36840785;0.34674773;0.30301544;0.29106820
Standard,414,Please perform a threat scan on staging-db-02.,scan_malware,scan_malware,scan_malware,True,1,0.37783077359199524,0.37783077359199524,scan_malware;db_write;quarantine_system;provision_vm;db_read,0.37783077;0.22637498;0.22016105;0.21238658;0.20685007
Standard,415,Please sweep cdn-edge-06 for infections.,scan_malware,scan_malware,scan_malware,True,1,0.19603726267814636,0.19603726267814636,scan_malware;escalate_to_human;quarantine_system;provision_vm;send_notification,0.19603726;0.19262651;0.13257228;0.13085996;0.10349160
Standard,416,Please scan payment-api-03 for suspicious artifacts.,scan_malware,scan_malware,scan_malware,True,1,0.3209397494792938,0.3209397494792938,scan_malware;quarantine_system;log_audit_event;escalate_to_human;provision_vm,0.32093975;0.24146891;0.21731788;0.21375445;0.20546518
Standard,417,Please run an IOC check against staging-db-02.,scan_malware,scan_malware,db_write,False,9,0.35493898391723633,0.20973816514015198,db_write;db_read;check_status;restart_service;send_notification,0.35493898;0.30009654;0.25440091;0.25172400;0.23622049
Standard,418,Can you run a malware scan on cdn-edge-06?,scan_malware,scan_malware,scan_malware,True,1,0.4380941689014435,0.4380941689014435,scan_malware;quarantine_system;provision_vm;send_notification;log_audit_event,0.43809417;0.26855505;0.23054479;0.19089727;0.18908811
Standard,419,Can you scan cdn-edge-06 for malicious files?,scan_malware,scan_malware,scan_malware,True,1,0.3950982987880707,0.3950982987880707,scan_malware;quarantine_system;escalate_to_human;provision_vm;log_audit_event,0.39509830;0.21435511;0.19221430;0.18536866;0.16537280
Standard,420,Can you check payment-api-03 for indicators of compromise?,scan_malware,scan_malware,log_audit_event,False,10,0.35611605644226074,0.20059199631214142,log_audit_event;check_status;create_ticket;send_notification;quarantine_system,0.35611606;0.30954480;0.29622447;0.28481659;0.27849463
Standard,421,Can you inspect ml-infer-05 for malware activity?,scan_malware,scan_malware,scan_malware,True,1,0.4924713969230652,0.4924713969230652,scan_malware;log_audit_event;quarantine_system;provision_vm;generate_report,0.49247140;0.32123744;0.31354633;0.24728762;0.24188915
Standard,422,Can you perform a threat scan on auth-svc-04?,scan_malware,scan_malware,scan_malware,True,1,0.36351722478866577,0.36351722478866577,scan_malware;reset_password;escalate_to_human;quarantine_system;log_audit_event,0.36351722;0.20625907;0.20055535;0.19792934;0.17842601
Standard,423,Can you sweep payment-api-03 for infections?,scan_malware,scan_malware,scan_malware,True,1,0.2455233335494995,0.2455233335494995,scan_malware;escalate_to_human;quarantine_system;provision_vm;log_audit_event,0.24552333;0.21722321;0.17752422;0.16354387;0.15124692
Standard,424,Can you scan prod-web-01 for suspicious artifacts?,scan_malware,scan_malware,scan_malware,True,1,0.4306187629699707,0.4306187629699707,scan_malware;quarantine_system;escalate_to_human;log_audit_event;provision_vm,0.43061876;0.30654913;0.26088041;0.25609040;0.25531662
Standard,425,Can you run an IOC check against cdn-edge-06?,scan_malware,scan_malware,send_notification,False,4,0.3017326295375824,0.2717096209526062,send_notification;quarantine_system;check_status;scan_malware;provision_vm,0.30173263;0.30153406;0.28848079;0.27170962;0.26864725
Standard,426,Could you run a malware scan on auth-svc-04 for me?,scan_malware,scan_malware,scan_malware,True,1,0.44699424505233765,0.44699424505233765,scan_malware;quarantine_system;reset_password;log_audit_event;provision_vm,0.44699425;0.27039078;0.26063582;0.23385327;0.21418695
Standard,427,Could you scan payment-api-03 for malicious files for me?,scan_malware,scan_malware,scan_malware,True,1,0.4551834464073181,0.4551834464073181,scan_malware;quarantine_system;log_audit_event;provision_vm;escalate_to_human,0.45518345;0.28096408;0.25418562;0.23788446;0.22758611
Standard,428,Could you check prod-web-01 for indicators of compromise for me?,scan_malware,scan_malware,log_audit_event,False,5,0.435213178396225,0.37990424036979675,log_audit_event;send_notification;quarantine_system;generate_report;scan_malware,0.43521318;0.39438066;0.39323828;0.38842633;0.37990424
Standard,429,Could you inspect prod-web-01 for malware activity for me?,scan_malware,scan_malware,scan_malware,True,1,0.5165414214134216,0.5165414214134216,scan_malware;quarantine_system;log_audit_event;generate_report;provision_vm,0.51654142;0.38895866;0.37084958;0.33240181;0.33216166
Standard,430,Could you perform a threat scan on payment-api-03 for me?,scan_malware,scan_malware,scan_malware,True,1,0.44546812772750854,0.44546812772750854,scan_malware;quarantine_system;provision_vm;escalate_to_human;log_audit_event,0.44546813;0.32989451;0.31235400;0.30972850;0.28216732
Standard,431,Could you sweep cdn-edge-06 for infections for me?,scan_malware,scan_malware,scan_malware,True,1,0.26661187410354614,0.26661187410354614,scan_malware;escalate_to_human;quarantine_system;provision_vm;send_notification,0.26661187;0.18684620;0.16691753;0.15581822;0.13016102
Standard,432,Could you scan payment-api-03 for suspicious artifacts for me?,scan_malware,scan_malware,scan_malware,True,1,0.34227994084358215,0.34227994084358215,scan_malware;quarantine_system;log_audit_event;provision_vm;escalate_to_human,0.34227994;0.25094968;0.24550915;0.20750009;0.20520918
Standard,433,Could you run an IOC check against staging-db-02 for me?,scan_malware,scan_malware,db_write,False,7,0.3707897961139679,0.22126992046833038,db_write;db_read;check_status;send_notification;generate_report,0.37078980;0.32192606;0.26989838;0.25336522;0.25178358
Standard,434,I need you to run a malware scan on cdn-edge-06.,scan_malware,scan_malware,scan_malware,True,1,0.46821969747543335,0.46821969747543335,scan_malware;quarantine_system;provision_vm;send_notification;generate_report,0.46821970;0.34531081;0.30560949;0.27733174;0.26290968
Standard,435,I need you to scan auth-svc-04 for malicious files.,scan_malware,scan_malware,scan_malware,True,1,0.4114078879356384,0.4114078879356384,scan_malware;quarantine_system;reset_password;log_audit_event;provision_vm,0.41140789;0.23847641;0.22478040;0.22313954;0.19116643
Standard,436,I need you to check ml-infer-05 for indicators of compromise.,scan_malware,scan_malware,log_audit_event,False,9,0.4053921103477478,0.30742135643959045,log_audit_event;send_notification;generate_report;quarantine_system;check_status,0.40539211;0.37121952;0.36083806;0.35407126;0.35175636
Standard,437,I need you to inspect cdn-edge-06 for malware activity.,scan_malware,scan_malware,scan_malware,True,1,0.4672641158103943,0.4672641158103943,scan_malware;quarantine_system;log_audit_event;provision_vm;generate_report,0.46726412;0.34339285;0.30685383;0.29614246;0.26889455
Standard,438,I need you to perform a threat scan on auth-svc-04.,scan_malware,scan_malware,scan_malware,True,1,0.39356791973114014,0.39356791973114014,scan_malware;quarantine_system;log_audit_event;provision_vm;reset_password,0.39356792;0.26121920;0.23750220;0.22767156;0.22547610
