query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
Time to back out the deployment on staging-db-02 and at the same time file an incident report about ml-infer-05 and recover Finance's data from backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,True,921735efccf80bf4,595cac15a6701568,fanout
"For the Engineering team, trigger a build for cdn-edge-06 — then persist Eve's data to the database. Finally, deploy a server for Legal.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,True,e48779c27a089d04,6548aab324e60a8a,chain_medium
"Stand up the machine and kick off DB write, notification, and audit logging all at once.",35,"provision_vm -> db_write, provision_vm -> log_audit_event, provision_vm -> send_notification",provision_vm;db_write;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,702f066af3c744da,wide_fanout
"Do a security check on prod-web-01 — in parallel, lock down staging-db-02 and file a bug about ml-infer-05.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
Charlie reported an issue — grab Bob's account details — then hand ml-infer-05 over to Finance. Last step: shoot Alice an email.,373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,True,e48779c27a089d04,a309f5c845870885,chain_medium
Deploy the container and ping the team when it's done.,40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
ASAP — bounce auth-svc-04 — then blast an alert to HR.,71,restart_service -> send_notification,restart_service;send_notification,0->1,True,d734d7aefc1bad15,4fd7a518a29d762a,chain_short
"Ticket INC-4021 says rotate the API key for auth-svc-04, then pull Eve's credentials for staging-db-02. End with grant Charlie permissions to auth-svc-04.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,True,e48779c27a089d04,9b80b61b8d1816b1,chain_medium
"Query the database about #10234, then whip up a report for Marketing and simultaneously blast an alert to Engineering and log Frank's action for compliance.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,4bcf744f776adcac,fanout
"From HR: ping ml-infer-05 for a health check and pull Grace's data. Once both are done, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"Grace reported an issue — nuke Frank's old login and issue a fresh one. After that, credit Charlie's account. Finally, change the owner of cdn-edge-06 to Engineering.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,True,e48779c27a089d04,912011ba07e655d3,chain_medium
"See what's going on with prod-web-01 and look up the records for #42017, then converge and shoot Bob an email.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"Massive outage on prod-web-01: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Engineering, and log everything.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
"We gotta ping payment-api-03 for a health check, followed by run a malware sweep on payment-api-03, then disconnect auth-svc-04 from everything, and then record the event in HR's log. Last step: email Frank the update.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,141d6ba10ccc7ca0,chain_long
"Per Diana's request, give Eve access to Marketing's resources, followed by build a compliance doc for Marketing. To wrap up, check if payment-api-03 is up.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,dfbc8b5ecd15a737,chain_medium
"Eve is asking us to credit Frank's account, then email Frank the update.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
"Bob is asking us to file a bug about staging-db-02. After that, sweep payment-api-03 for IOCs.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
"For the Legal team, log the whole auth-svc-04 incident and create a ticket about the Finance issue, then converge and wake up the on-call about ml-infer-05.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,True,2c0fe2d65641f8ac,18af6ab5c3e4ba36,fanin
"Per Frank's request, file an incident report about prod-web-01, followed by notify the Finance team, and lastly rotate Bob's credentials.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,True,e48779c27a089d04,00e7f7d490fa9f22,chain_medium
"When you get a chance, modify Eve's subscription. Next, diagnose ml-infer-05.",194,update_subscription -> check_status,update_subscription;check_status,0->1,True,d734d7aefc1bad15,de1513cb290257e3,chain_short
"I need you to provision a new instance for Legal, then shoot Grace an email.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,True,d734d7aefc1bad15,2c81a103037dd519,chain_short
"The Engineering team needs us to refund Charlie and flip the feature toggle on for HR. Once both are done, launch an instance for Marketing.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,True,2c0fe2d65641f8ac,cf744e044de48f36,fanin
"Time to diagnose cdn-edge-06 — then drop an audit entry for staging-db-02, and lastly downgrade Grace's account.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,True,e48779c27a089d04,0b72b68e3e9cb434,chain_medium
Look up Alice's profile and ping them about the new features.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Read the user activity and scan the system, logging the combined results at the end.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,e47ee04d569a02c6,fanin
"Ticket INC-5560 says shelve Marketing's outdated data — then disable Diana's account on staging-db-02, and lastly downgrade Grace's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,True,e48779c27a089d04,21edb2786b7d853d,chain_medium
"Frank is asking us to check the DB for Alice. After that, change the owner of ml-infer-05 to Engineering. Last step: notify the Legal team.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,True,e48779c27a089d04,a309f5c845870885,chain_medium
From Finance: run a malware sweep on staging-db-02 — then arrange a maintenance slot for prod-web-01.,193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,True,d734d7aefc1bad15,29223ebc7f1a5571,chain_short
"From Marketing: ping auth-svc-04 for a health check and pull Grace's data. Once both are done, send a heads-up to HR.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
Log Bob's action for compliance — then cycle prod-web-01.,258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,True,d734d7aefc1bad15,391f4b1630bfde38,chain_short
Urgent: sweep staging-db-02 for IOCs — then book a maintenance window for staging-db-02.,193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,True,d734d7aefc1bad15,29223ebc7f1a5571,chain_short
"When you get a chance, scan ml-infer-05 for threats, and while you're at it, lock down payment-api-03 and file a bug about staging-db-02.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"Ticket INC-4021 says check the DB for Alice. After that, build a compliance doc for Engineering. Last step: shoot Charlie an email.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,True,e48779c27a089d04,f67a005618e33498,chain_medium
"ASAP — adjust the billing tier for Frank. After that, give Frank a new password, and then cycle the secret for Legal's service. Last step: push the container image for Legal.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
"Quick one — scan staging-db-02 for threats. Next, fire off a notification to Bob, followed by archive the old entries for Diana. Finally, launch an instance for Marketing.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,True,38d6fe00e87709ec,e3dc4bd1aab86f31,chain_medium
"Do me a favor and pull Frank's data. Once that's done, pass cdn-edge-06 to Charlie. Finally, ping Alice about it.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,True,e48779c27a089d04,a309f5c845870885,chain_medium
"ASAP — roll ml-infer-05 back to the last stable release. After that, blast an alert to Legal. Last step: deploy the container for Finance.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
"We gotta assess ml-infer-05's status — in parallel, reboot payment-api-03 and create a ticket about the Finance issue.",111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,True,921735efccf80bf4,4b3c196fa54c3927,fanout
"We gotta bump the capacity on payment-api-03, then deploy the container for Finance. End with light up the feature for prod-web-01.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,True,e48779c27a089d04,0a1fac5f5e5dd6b2,chain_medium
"Assess cdn-edge-06, reboot the service and escalate, then open an incident tracking ticket.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
