query,dag_id,dag_text,tools,edges,topo_family,source,split
"From Legal: push the changes for Alice to the DB, then refresh the SSL certificate on auth-svc-04.",176,db_write -> renew_certificate,db_write;renew_certificate,0->1,chain_short,original,train
"I need you to write the new data for #10234 back. After that, the cert for prod-web-01 is about to expire, renew it.",176,db_write -> renew_certificate,db_write;renew_certificate,0->1,chain_short,original,train
"I need you to write the new data for #20891 back. After that, the cert for cdn-edge-06 is about to expire, renew it.",176,db_write -> renew_certificate,db_write;renew_certificate,0->1,chain_short,original,train
"I need you to write the new data for #31450 back. After that, the cert for ml-infer-05 is about to expire, renew it.",176,db_write -> renew_certificate,db_write;renew_certificate,0->1,chain_short,original,train
"I need you to write the new data for #31450 back. After that, the cert for payment-api-03 is about to expire, renew it.",176,db_write -> renew_certificate,db_write;renew_certificate,0->1,chain_short,original,train
"ASAP, start with force a password reset for Karen. Last step: spin up a server for Platform.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,generated,train
Please start with rotate Ivy's credentials. Last step: spin up a server for Data.,183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,generated,train
"first, rotate Alice's credentials. Finally, provision a VM for Compliance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,generated,train
"Bob is asking us to reset Frank's password, then stand up a new box for Marketing.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Diana is asking us to reset Bob's password, then stand up a new box for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and nuke Charlie's old login and issue a fresh one, then provision a new instance for HR.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and nuke Frank's old login and issue a fresh one, then provision a new instance for Legal.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and nuke Grace's old login and issue a fresh one, then provision a new instance for HR.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and nuke Grace's old login and issue a fresh one, then provision a new instance for Legal.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and rotate Diana's credentials. After that, deploy a server for Marketing.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and rotate Frank's credentials. After that, deploy a server for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and rotate Grace's credentials. After that, deploy a server for Engineering.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Do me a favor and rotate Grace's credentials. After that, deploy a server for Legal.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Eve is asking us to reset Bob's password, then stand up a new box for Marketing.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Eve is asking us to reset Frank's password, then stand up a new box for Engineering.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"From HR: force a credential change for Alice. Next, spin up a VM for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"From HR: force a credential change for Charlie. Next, spin up a VM for HR.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"From HR: force a credential change for Diana. Next, spin up a VM for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"From Legal: force a credential change for Eve. Next, spin up a VM for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Time to force a credential change for Charlie, and then deploy a server for Finance.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Time to force a credential change for Diana, and then deploy a server for HR.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Time to force a credential change for Diana, and then deploy a server for Legal.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
"Time to force a credential change for Eve, and then deploy a server for Marketing.",183,reset_password -> provision_vm,reset_password;provision_vm,0->1,chain_short,original,train
Urgent: begin with escalate this to Data. End with apply the DB migration to edge-cache-07.,185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,generated,train
"Bob reported an issue — bring in tier-2 support for Alice. Next, execute the data migration for HR.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Charlie reported an issue — bring in tier-2 support for Frank. Next, execute the data migration for Engineering.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Diana reported an issue — bring in tier-2 support for Grace. Next, execute the data migration for Finance.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Grace reported an issue — bring in tier-2 support for Alice. Next, execute the data migration for Legal.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
Ticket INC-1198 says get a human involved for Grace — then move the data to the new schema on payment-api-03.,185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Ticket INC-4021 says bring in tier-2 support for Charlie, followed by migrate the database on cdn-edge-06.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
Ticket INC-4021 says get a human involved for Bob — then move the data to the new schema on ml-infer-05.,185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Ticket INC-5560 says bring in tier-2 support for Charlie, followed by migrate the database on ml-infer-05.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
Ticket INC-5560 says get a human involved for Grace — then move the data to the new schema on ml-infer-05.,185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
Ticket INC-7733 says get a human involved for Grace — then move the data to the new schema on cdn-edge-06.,185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Ticket INC-8842 says bring in tier-2 support for Alice, followed by migrate the database on auth-svc-04.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Ticket INC-8842 says bring in tier-2 support for Diana, followed by migrate the database on payment-api-03.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Time to loop in a HR manager. After that, execute the data migration for Engineering.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Time to loop in a HR manager. After that, execute the data migration for HR.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Time to loop in a HR manager. After that, execute the data migration for Marketing.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"Time to loop in a Legal manager. After that, execute the data migration for Engineering.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"We gotta hand Bob's issue off to an engineer. Once that's done, upgrade the database schema on prod-web-01.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
"We gotta hand Bob's issue off to an engineer. Once that's done, upgrade the database schema on staging-db-02.",185,escalate_to_human -> migrate_database,escalate_to_human;migrate_database,0->1,chain_short,original,train
